DATE,TMAX_AV_ALL,TMIN_AV_ALL,ERCOT
12/20/22,57.33333333,45.33333333,1126834.379
12/21/22,55.11111111,41,1111702.911
12/22/22,57.77777778,35.33333333,1171841.517
12/23/22,50.66666667,20.55555556,1384883.451
12/24/22,33.33333333,18,1658092.535
12/25/22,41.77777778,21.88888889,1414387.191
12/26/22,54.33333333,25.77777778,1234557.144
12/27/22,62,31.22222222,1150900.727
12/28/22,62.55555556,33.88888889,1185358.531
12/29/22,74.66666667,43.77777778,1054969.528
12/30/22,75.33333333,54.33333333,931807.4705
12/31/22,70.66666667,48,934366.6331
1/1/23,76.22222222,48.55555556,929300.5578
1/2/23,79.55555556,55.22222222,895664.1333
1/3/23,78.77777778,61.77777778,966402.4426
1/4/23,74.44444444,50.11111111,959603.2719
1/5/23,72.77777778,43.55555556,980460.7005
1/6/23,72.44444444,43.11111111,1009597.914
1/7/23,75.88888889,50.55555556,1009834.128
1/8/23,73.11111111,55.88888889,932368.3646
1/9/23,69.11111111,46.22222222,927825.9549
1/10/23,73.33333333,47,990805.7319
1/11/23,81.22222222,53.44444444,980417.1927
1/12/23,77.33333333,55.77777778,994341.4847
1/13/23,68.44444444,43.77777778,986617.8182
1/14/23,64,36.55555556,1048838.505
1/15/23,68.11111111,37.66666667,1034854.148
1/16/23,75.22222222,48.66666667,958978.7216
1/17/23,77.33333333,54.88888889,959126.0624
1/18/23,78.66666667,55.22222222,977103.6509
1/19/23,73.77777778,51.33333333,982290.1803
1/20/23,65.88888889,47.33333333,978151.0691
1/21/23,63.44444444,45.44444444,1025148.545
1/22/23,63,43.33333333,990289.2949
1/23/23,61,38.44444444,1013478.95
1/24/23,60.88888889,37.88888889,1113385.17
1/25/23,60.22222222,42.55555556,1128082.112
1/26/23,54.77777778,36.55555556,1172516.499
1/27/23,56.66666667,35.44444444,1155725.821
1/28/23,61.22222222,39.88888889,1140418.752
1/29/23,70.11111111,50.66666667,1000401.916
1/30/23,66,43.88888889,1021715.997
1/31/23,46.22222222,34.66666667,1346041.638
2/1/23,38.11111111,32.44444444,1479452.981
2/2/23,39.55555556,33.33333333,1445593.171
2/3/23,47.11111111,34.66666667,1363508.694
2/4/23,58.11111111,34.44444444,1214542.705
2/5/23,66.55555556,37.33333333,1097982.295
2/6/23,75.44444444,44.77777778,975758.2518
2/7/23,75.44444444,56,971768.4404
2/8/23,69.88888889,52.22222222,993433.0664
2/9/23,66.44444444,42.77777778,1064391.844
2/10/23,66.77777778,41,1070210.607
2/11/23,58.77777778,38.66666667,1107967.224
2/12/23,60.11111111,35.11111111,1118072.268
2/13/23,68.11111111,37.33333333,1051578.152
2/14/23,72.11111111,45,1029524.869
2/15/23,78.44444444,53.22222222,980683.5888
2/16/23,76.33333333,50.44444444,1004861.15
2/17/23,63.55555556,40.77777778,1074053.487
2/18/23,55.22222222,33,1188788.93
2/19/23,62.22222222,37,1140637.089
2/20/23,75.44444444,49,994192.4161
2/21/23,82.22222222,58,1003331.153
2/22/23,84.66666667,61.55555556,1036764.996
2/23/23,81.77777778,57.33333333,1051754.718
2/24/23,76.55555556,57.44444444,1038119.501
2/25/23,67,54.44444444,1069666.214
2/26/23,69.88888889,55.66666667,1050292.632
2/27/23,83.11111111,58.22222222,1009302.479
2/28/23,82.33333333,55.88888889,1028445.523
3/1/23,85.55555556,59.33333333,1047413.124
3/2/23,83,63.22222222,1059997.126
3/3/23,80.88888889,57.44444444,1049006.655
3/4/23,75,49,960980.6692
3/5/23,78.22222222,46.77777778,948693.1219
3/6/23,80.55555556,54.55555556,952924.4402
3/7/23,83.11111111,61,1039652.718
3/8/23,82.66666667,63.55555556,1053170.706
3/9/23,77.77777778,61.55555556,1054549.72
3/10/23,80,60.66666667,1057270.564
3/11/23,79,59.66666667,1030318.95
3/12/23,87.88888889,62.11111111,1053355.522
3/13/23,78.33333333,57,948665.7309
3/14/23,68.33333333,51.55555556,969249.3166
3/15/23,67.44444444,51.11111111,984622.4768
3/16/23,76,52.77777778,993733.3067
3/17/23,75.55555556,53.11111111,1017795.935
3/18/23,60.22222222,43.66666667,1026782.861
3/19/23,56.11111111,42.11111111,1028797.573
3/20/23,57.66666667,39,1039645.943
3/21/23,64.77777778,44.33333333,1119191.721
3/22/23,76.44444444,57.77777778,1037058.679
3/23/23,83.77777778,66.77777778,1054992.477
3/24/23,85.55555556,66.55555556,1100166.067
3/25/23,81.22222222,60,1079539.48
3/26/23,82.33333333,54.33333333,989761.3349
3/27/23,81,55.33333333,973074.1681
3/28/23,76.55555556,56.88888889,1024629.903
3/29/23,70,55.88888889,1002253.684
3/30/23,71.22222222,55.33333333,975228.6335
3/31/23,80,62.22222222,1024649.921
4/1/23,85.22222222,60.44444444,1102995.808
4/2/23,84.22222222,58.55555556,1013538.426
4/3/23,85.33333333,62.55555556,1034616.285
4/4/23,88.77777778,69.11111111,1190030.382
4/5/23,83.55555556,68,1180431.909
4/6/23,74,54.77777778,1050620.693
4/7/23,62.44444444,52.22222222,983479.3107
4/8/23,64.66666667,52.66666667,969616.7151
4/9/23,70.33333333,54.55555556,927085.0294
4/10/23,75.22222222,57.33333333,922007.0694
4/11/23,75.55555556,57.33333333,979557.4174
4/12/23,78.11111111,54,1008091.772
4/13/23,80,53.55555556,1017339.71
4/14/23,80.77777778,56.77777778,1033387.161
4/15/23,83.55555556,62.33333333,1056057.329
4/16/23,85.55555556,62.55555556,1101588.063
4/17/23,77.33333333,52.66666667,945500.0411
4/18/23,79.88888889,54.22222222,1001630.862
4/19/23,80.88888889,64.11111111,1037396.827
4/20/23,85,67.88888889,1117974.43
4/21/23,84.44444444,66.44444444,1121970.4
4/22/23,81.44444444,59.88888889,1042540.213
4/23/23,77,56.22222222,981671.793
4/24/23,65.88888889,53.11111111,920818.8365
4/25/23,73.44444444,54.33333333,960363.5519
4/26/23,79.66666667,62.55555556,1004659.99
4/27/23,80.66666667,64,1069714.215
4/28/23,81.11111111,59.22222222,1030598.24
4/29/23,79.33333333,56.22222222,1041766.947
4/30/23,78.66666667,52.44444444,929216.1151
5/1/23,87.66666667,55.11111111,992327.0044
5/2/23,81.77777778,60.22222222,1052518.562
5/3/23,82.55555556,62.88888889,1082506.404
5/4/23,84.66666667,65.88888889,1111241.773
5/5/23,86.22222222,67.77777778,1129452.425
5/6/23,90.77777778,70.55555556,1292670.821
5/7/23,88.55555556,68.77777778,1222729.792
5/8/23,86.77777778,70.77777778,1142071.993
5/9/23,87.44444444,69.55555556,1235768.403
5/10/23,84.88888889,68.33333333,1154564.124
5/11/23,83.44444444,68.77777778,1118415.975
5/12/23,88.33333333,72.33333333,1236607.104
5/13/23,86,72,1288444.338
5/14/23,81.33333333,66.44444444,1106978.945
5/15/23,81.88888889,66.66666667,1073012.873
5/16/23,85.22222222,66.77777778,1172710.78
5/17/23,85.66666667,66.77777778,1139132.415
5/18/23,87.77777778,65,1168144.336
5/19/23,89.33333333,67.44444444,1223367.17
5/20/23,87.77777778,69.88888889,1273736.806
5/21/23,82.33333333,68,1125191.756
5/22/23,81.88888889,66.11111111,1040544.585
5/23/23,87.22222222,67,1168690.238
5/24/23,89.77777778,68.44444444,1228831.458
5/25/23,86.66666667,69,1217666.1
5/26/23,86.77777778,68.22222222,1214657.982
5/27/23,88.33333333,68.22222222,1217089.306
5/28/23,85.88888889,68.44444444,1170040.478
5/29/23,86.88888889,68.44444444,1144051.172
5/30/23,88.66666667,68.88888889,1181299.685
5/31/23,89.55555556,68.11111111,1237345.037
6/1/23,88.77777778,69.11111111,1279059.922
6/2/23,89.77777778,71.22222222,1290970.902
6/3/23,89.55555556,69.22222222,1307981.558
6/4/23,89.44444444,68.11111111,1246416.489
6/5/23,87.22222222,66.66666667,1152505.2
6/6/23,87.88888889,67.77777778,1195208.093
6/7/23,89.11111111,68,1217700.645
6/8/23,91.66666667,68.44444444,1272525.596
6/9/23,93.44444444,68.77777778,1275390.669
6/10/23,95.77777778,70.77777778,1364604.094
6/11/23,95.77777778,72.11111111,1375923.628
6/12/23,96.33333333,73.22222222,1369202.785
6/13/23,94.88888889,74.77777778,1391483.061
6/14/23,93,76.22222222,1360137.273
6/15/23,95.88888889,77.55555556,1418725.773
6/16/23,98,78,1498171.128
6/17/23,98.44444444,77.22222222,1480707.569
6/18/23,98.11111111,77.66666667,1451068.976
6/19/23,100.3333333,78.55555556,1455170.612
6/20/23,101,78.33333333,1550744.559
6/21/23,101.2222222,80,1584678.723
6/22/23,99.11111111,76.44444444,1537902.984
6/23/23,97.22222222,77.11111111,1434729.021
6/24/23,98.44444444,77.88888889,1478461.685
6/25/23,99.77777778,78.44444444,1493367.205
6/26/23,100.6666667,79.55555556,1538220.643
6/27/23,101.1111111,79.11111111,1592890.968
6/28/23,100.5555556,78,1605739.301
6/29/23,98.88888889,77.77777778,1588328.327
6/30/23,98,78.44444444,1586014.19
7/1/23,97.33333333,78.22222222,1546339.723
7/2/23,95.88888889,76.77777778,1421989.17
7/3/23,95.11111111,76.11111111,1367367.119
7/4/23,97.33333333,77.55555556,1462691.526
7/5/23,96.33333333,77.22222222,1421268.192
7/6/23,95.77777778,78.44444444,1506768.558
7/7/23,92.77777778,76,1417147.331
7/8/23,95.77777778,75.44444444,1408007.419
7/9/23,98.33333333,77.77777778,1447172.466
7/10/23,99.22222222,79.22222222,1452135.144
7/11/23,100.5555556,78.66666667,1547112.673
7/12/23,100.5555556,80.66666667,1560579.604
7/13/23,102.8888889,80.66666667,1615823.377
7/14/23,102.5555556,80.55555556,1627046.112
7/15/23,101.5555556,80.22222222,1612033.02
7/16/23,101.8888889,79.55555556,1555839.912
7/17/23,99.66666667,77.55555556,1471829.999
7/18/23,102.7777778,77.11111111,1580160.136
7/19/23,103.2222222,79.77777778,1633857.472
7/20/23,102.3333333,78.88888889,1636391.44
7/21/23,101,78.66666667,1614835.22
7/22/23,100.6666667,77.44444444,1578862.939
7/23/23,99.66666667,76.88888889,1509705.788
7/24/23,100.1111111,75.44444444,1458431.23
7/25/23,100.2222222,75.44444444,1545155.835
7/26/23,100.1111111,78,1580410.049
7/27/23,99.66666667,78,1579129.558
7/28/23,99.11111111,77.44444444,1569496.111
7/29/23,98.55555556,76.44444444,1551328.009
7/30/23,99.11111111,76.88888889,1519326.119
7/31/23,100.6666667,77.55555556,1538569.03
8/1/23,102.3333333,77.88888889,1631831.082
8/2/23,102.4444444,79.44444444,
8/3/23,102.4444444,78.66666667,
8/4/23,102.1111111,79.88888889,
8/5/23,102.7777778,80,
8/6/23,103.5555556,80.22222222,
8/7/23,103.4444444,80.33333333,
8/8/23,103.5555556,80.77777778,
8/9/23,103,80,
8/10/23,104.4444444,81,
8/11/23,104.4444444,81.33333333,
8/12/23,103.8888889,81.33333333,
8/13/23,103.4444444,81.66666667,
8/14/23,103,80.77777778,
8/15/23,102.2222222,79.33333333,
8/16/23,100.6666667,78.22222222,
8/17/23,101.5555556,74.44444444,
8/18/23,104.7777778,75.66666667,
8/19/23,103.7777778,79.22222222,
8/20/23,102.5555556,77.66666667,
8/21/23,104.5555556,78.55555556,
8/22/23,98.55555556,78,
8/23/23,96.77777778,78.77777778,
,99,78.85714286,
